run_id;first_var;order_str;time_s;crit_total;max_memory_mb;leads;variable_order
80;x5;x5_x1_x4_x6_x3_x2;3.3251525000000015;173;71.34375;x5, x1*x2, x3**2, x6*x3, x4*x3, x1*x3, x6**2, x4*x6, x1*x6, x4**2, x1*x4, x1**2, x2**3, x3*x2**2, x6*x2**2, x4*x2**2;['x5', 'x1', 'x4', 'x6', 'x3', 'x2']
81;x2;x2_x3_x6_x1_x4_x5;3.9208052999999836;282;71.34375;x2, x3*x5, x4**2, x1*x4, x6*x4, x3*x4, x1**2, x6*x1, x3*x1, x6**2, x3*x6, x3**2, x5**3, x4*x5**2, x1*x5**2, x6*x5**2;['x2', 'x3', 'x6', 'x1', 'x4', 'x5']
82;x2;x2_x5_x6_x3_x4_x1;3.1631274000000076;282;68.30078125;x2, x5*x1, x4**2, x3*x4, x6*x4, x5*x4, x3**2, x6*x3, x5*x3, x6**2, x5*x6, x5**2, x1**3, x4*x1**2, x3*x1**2, x6*x1**2;['x2', 'x5', 'x6', 'x3', 'x4', 'x1']
83;x1;x1_x4_x6_x5_x3_x2;3.1267434000000094;277;68.30859375;x1, x4*x2, x3**2, x5*x3, x6*x3, x4*x3, x5**2, x6*x5, x4*x5, x6**2, x4*x6, x4**2, x2**3, x3*x2**2, x5*x2**2, x6*x2**2;['x1', 'x4', 'x6', 'x5', 'x3', 'x2']
84;x6;x6_x4_x1_x5_x2_x3;7.372127599999999;351;68.30859375;x4, x6*x3, x2**2, x5*x2, x1*x2, x6*x2, x5**2, x1*x5, x6*x5, x1**2, x6*x1, x6**2, x3**3, x2*x3**2, x5*x3**2, x1*x3**2;['x6', 'x4', 'x1', 'x5', 'x2', 'x3']
85;x6;x6_x4_x3_x5_x1_x2;73.64312429999995;350;68.30859375;x4, x6*x2, x1**2, x5*x1, x3*x1, x6*x1, x5**2, x3*x5, x6*x5, x3**2, x6*x3, x6**2, x2**3, x1*x2**2, x5*x2**2, x3*x2**2;['x6', 'x4', 'x3', 'x5', 'x1', 'x2']
86;x5;x5_x4_x3_x1_x2_x6;25.81965680000002;143;13.4140625;x5, x4*x6, x2**2, x1*x2, x3*x2, x4*x2, x1**2, x3*x1, x4*x1, x3**2, x4*x3, x4**2, x6**3, x2*x6**2, x1*x6**2, x3*x6**2;['x5', 'x4', 'x3', 'x1', 'x2', 'x6']
87;x6;x6_x4_x3_x1_x2_x5;53.079250700000046;351;10.9921875;x4, x6*x5, x2**2, x1*x2, x3*x2, x6*x2, x1**2, x3*x1, x6*x1, x3**2, x6*x3, x6**2, x5**3, x2*x5**2, x1*x5**2, x3*x5**2;['x6', 'x4', 'x3', 'x1', 'x2', 'x5']
88;x4;x4_x3_x1_x5_x6_x2;3.1311349000000064;164;13.07421875;x4, x3*x2, x6**2, x5*x6, x1*x6, x3*x6, x5**2, x1*x5, x3*x5, x1**2, x3*x1, x3**2, x2**3, x6*x2**2, x5*x2**2, x1*x2**2;['x4', 'x3', 'x1', 'x5', 'x6', 'x2']
89;x5;x5_x1_x3_x4_x2_x6;2.444511299999931;143;13.15625;x5, x1*x6, x2**2, x4*x2, x3*x2, x1*x2, x4**2, x3*x4, x1*x4, x3**2, x1*x3, x1**2, x6**3, x2*x6**2, x4*x6**2, x3*x6**2;['x5', 'x1', 'x3', 'x4', 'x2', 'x6']
